epoch,train_loss,val_loss
0,18287.782989501953,8786.91796875
1,2188.9050261179605,63.5141487121582
2,164.53247102101645,48.28609085083008
3,130.5588564078013,42.77295684814453
4,108.75398484865825,37.18486022949219
5,99.00321781635284,9.551369667053223
6,87.54144660631816,17.990428924560547
7,90.42294541994731,12.801217079162598
8,91.40553573767345,19.5272274017334
9,81.78843998908997,10.777495384216309
10,85.35004063447316,14.272748947143555
11,83.5938949584961,12.905869483947754
12,80.19375530878703,12.898002624511719
13,80.17573153972626,8.300950050354004
14,78.72536571820577,6.130344390869141
15,82.5389541387558,16.541141510009766
16,76.96671044826508,8.260980606079102
17,74.61284136772156,11.68510913848877
18,79.55237515767415,17.866901397705078
19,73.84826199213664,8.708378791809082
20,73.43667507171631,9.231910705566406
21,69.40413590272267,12.017585754394531
22,69.03845783074696,21.461830139160156
23,72.17891089121501,3.6263692378997803
24,70.28334899743398,24.967849731445312
25,71.47853887081146,11.635865211486816
26,66.62046027183533,7.531961441040039
27,68.84755488236745,7.614783763885498
28,72.6172125339508,6.21682071685791
29,71.86068739493687,19.870723724365234
30,80.45109450817108,3.350752115249634
31,72.48946511745453,7.476751804351807
32,69.50504577159882,16.284358978271484
33,68.37473205725352,3.7582762241363525
34,68.36932357152303,3.702871322631836
35,65.35187137126923,11.458102226257324
36,62.87059883276621,4.56697416305542
37,64.0254096587499,7.166937828063965
38,64.5907480319341,6.45419454574585
39,61.82703014214834,4.954853057861328
40,61.6482667128245,7.338459491729736
41,62.87274716297785,4.233790874481201
42,63.81847329934438,9.050359725952148
43,60.53863990306854,6.307868003845215
44,62.73172811667124,9.197798728942871
45,64.37900733947754,8.590024948120117
46,61.37573564052582,6.225511074066162
47,62.63009432951609,3.8734045028686523
48,64.73366876443227,16.926742553710938
49,61.735167145729065,4.112631320953369
50,60.01513926188151,15.478707313537598
51,64.54408764839172,3.12298583984375
52,59.127052307128906,10.536651611328125
53,62.67880690097809,17.697275161743164
54,59.89894688129425,9.880051612854004
55,62.47228229045868,7.487405776977539
56,58.20933997631073,3.1190035343170166
57,59.12562092145284,3.27036190032959
58,57.529835641384125,14.351938247680664
59,58.486526687939964,2.988849401473999
60,58.49328748385111,4.078792095184326
61,55.8062658905983,11.307350158691406
62,54.98880749940872,4.222787857055664
63,56.365074594815574,3.2303125858306885
64,56.058218677838646,5.198444366455078
65,54.5421629746755,6.9822516441345215
66,56.71527751286825,2.6712486743927
67,53.829444328943886,7.717306137084961
68,56.73840373754501,10.197000503540039
69,54.018577575683594,4.848049640655518
70,53.07778831322988,2.363626003265381
71,53.60024527708689,1.41095769405365
72,57.713680386543274,8.3285551071167
73,52.48740784327189,7.742323875427246
74,54.289868672688804,2.7994372844696045
75,52.66769689321518,6.863221168518066
76,64.89175023635228,6.361279487609863
77,58.18535053730011,4.601640224456787
78,52.76129845778147,1.9621692895889282
79,52.80185051759084,2.6543872356414795
80,52.218801736831665,5.493185043334961
81,49.43220919370651,2.6472368240356445
82,53.41045689582825,3.3253607749938965
83,52.74100524187088,6.628218650817871
84,49.51881047089895,6.196945667266846
85,50.58414556582769,6.671213626861572
86,52.564549485842385,12.026752471923828
87,50.97078329324722,2.257479190826416
88,49.255824168523155,3.710031032562256
89,47.406654596328735,2.5537445545196533
90,47.93730628490448,4.6405348777771
91,48.15505874156952,1.203302264213562
92,47.63317851225535,3.846256732940674
93,47.39922424157461,1.6025750637054443
94,48.33065330982208,5.256761074066162
95,49.01608765125275,2.6241984367370605
96,48.71218361457189,2.8695900440216064
97,48.45425641536713,2.3233683109283447
98,47.69239201148351,6.954265117645264
99,48.81102895736694,1.8856110572814941
100,47.85969261328379,13.956743240356445
101,44.78748389085134,2.3244147300720215
102,46.655595223108925,3.328314781188965
103,44.78973937034607,0.7226011753082275
104,44.79469209909439,3.1623146533966064
105,43.37983626127243,1.4908664226531982
106,48.32085098822912,1.7397117614746094
107,47.10789257287979,2.7868459224700928
108,50.169191896915436,4.023454189300537
109,46.940849582354225,7.848135948181152
110,45.07896679639816,5.0973734855651855
111,45.440792759259544,12.115084648132324
112,44.2436412970225,1.1569302082061768
113,42.61590486764908,3.593956232070923
114,42.324874798456825,1.5499787330627441
115,43.14284900824229,1.9234886169433594
116,44.340771555900574,4.357000827789307
117,42.84574466943741,0.7190694808959961
118,42.7680766582489,3.361560821533203
119,46.83662907282511,22.028583526611328
120,43.04604184627533,3.254049777984619
121,42.25961391131083,7.366037368774414
122,41.774677097797394,3.549031972885132
123,42.589411894480385,4.29340124130249
124,39.1425054470698,2.0091552734375
125,45.99391291538874,2.7097668647766113
126,42.36628975470861,1.4324177503585815
127,40.009434978167214,1.1180055141448975
128,38.14705983797709,1.3098608255386353
129,40.18109103043874,3.0593669414520264
130,39.377217988173165,9.070169448852539
131,44.75760372479757,1.0935440063476562
132,39.67102883259455,1.9712462425231934
133,41.23742252588272,6.589496612548828
134,39.390908559163414,2.7552711963653564
135,39.09112821022669,7.483054161071777
136,36.96113894383112,5.641515254974365
137,38.341077864170074,1.5639199018478394
138,36.53429973125458,2.386181116104126
139,35.92383841673533,1.9098292589187622
140,35.808035929997764,1.6959795951843262
141,35.36329513788223,1.0849008560180664
142,36.24588739871979,3.4768683910369873
143,34.16728093226751,0.7583041191101074
144,35.47832945982615,4.187279224395752
145,38.24994971354803,5.052983283996582
146,35.380179246266685,4.550388336181641
147,35.723739524682365,6.364358901977539
148,35.34747272729874,0.6003550887107849
149,34.06897381941477,1.1756682395935059
150,34.67492940028509,1.6269387006759644
151,34.01265134414037,3.2937259674072266
152,36.60215793053309,1.1849116086959839
153,35.84824122985204,3.2974114418029785
154,32.30324778954188,2.0916051864624023
155,31.556282738844555,2.8844878673553467
156,30.928435107072193,4.049163818359375
157,31.216844817002613,1.9069982767105103
158,30.440086940924328,6.0933942794799805
159,29.524737159411114,1.3714816570281982
160,30.691653847694397,4.365257740020752
161,30.267953097820282,2.267190933227539
162,29.649865289529163,0.9648812413215637
163,30.948476831118267,3.255429983139038
164,29.093530635039013,1.9875649213790894
165,29.17188133796056,1.8035112619400024
166,28.099321802457172,3.3917250633239746
167,27.834007928768795,3.203770399093628
168,30.30506855249405,3.775643825531006
169,28.002220888932545,0.9727233648300171
170,27.13983960946401,0.5315085053443909
171,26.50927311182022,0.9108073115348816
172,26.666003972291946,0.45590662956237793
173,26.1986929277579,1.0591586828231812
174,25.630050857861836,0.5575392842292786
175,26.007104416688282,0.7503753900527954
176,24.268574873606365,1.2205678224563599
177,25.056100736061733,1.0246245861053467
178,24.586808800697327,2.742891550064087
179,23.134278903404873,1.6256910562515259
180,23.987488905588787,2.978499174118042
181,22.635695884625118,2.0818674564361572
182,22.21966716647148,1.9552711248397827
183,22.970488965511322,0.9471145272254944
184,21.937763114770252,3.3779306411743164
185,21.009519358476002,1.0515836477279663
186,22.048404037952423,1.1760029792785645
187,21.15621593594551,0.5220487713813782
188,19.999928037325542,0.8890443444252014
189,19.27524607380231,0.8162750601768494
190,19.375245104233425,1.1483426094055176
191,18.275975902875263,0.7951152920722961
192,19.252789348363876,1.6407743692398071
193,22.813860366741817,1.2273280620574951
194,19.5118686457475,0.9252942204475403
195,18.351718107859295,1.9857470989227295
196,16.940563559532166,2.132552146911621
197,18.93036801616351,0.9036898016929626
198,16.946398437023163,0.6881032586097717
199,23.393854637940724,5.315461158752441
200,17.11748616894086,0.5488346219062805
201,14.901805251836777,0.5140919089317322
202,13.495498776435852,0.5464985966682434
203,14.021649052699408,0.5631080865859985
204,14.333363816142082,0.5099576711654663
205,13.338961328069368,0.7690571546554565
206,12.434776892264685,0.17740663886070251
207,12.401694556077322,0.1966962069272995
208,12.29138833284378,2.185619354248047
209,12.539325123031935,1.099472165107727
210,11.39116478463014,1.3989970684051514
211,10.770324354370436,0.3501947820186615
212,10.23285519083341,2.6993463039398193
213,10.13862830400467,0.4572356939315796
214,9.351129427552223,3.854614734649658
215,9.972764149308205,0.7362481951713562
216,8.970262597004572,0.24472123384475708
217,8.7433090955019,0.9541178941726685
218,8.470161318778992,0.7495178580284119
219,8.673413043220839,0.23846535384655
220,7.869026894370715,0.2999725043773651
221,7.404975615441799,0.7297882437705994
222,6.878787909944852,0.9255951642990112
223,6.617611855268478,1.2495720386505127
224,6.4752499759197235,0.534478485584259
225,5.964516294499238,0.12757608294487
226,6.034281154473622,0.42252516746520996
227,5.724526693423589,0.09962476789951324
228,5.5925655489166575,0.15320143103599548
229,5.181287442644437,0.38530659675598145
230,4.538005334635575,0.42309850454330444
231,4.299660757184029,0.18092817068099976
232,3.984188770254453,0.36523956060409546
233,4.211777461071809,0.9616551399230957
234,4.071038117011388,0.3635138273239136
235,3.7089050337672234,0.35467612743377686
236,3.2023319179813066,1.2682392597198486
237,2.9835336146255336,0.1498863399028778
238,2.8624006398022175,0.10473112761974335
239,2.5391847180823484,0.23920197784900665
240,2.5076528899371624,0.062441229820251465
241,2.2099021822214127,0.2002425640821457
242,2.035924674322208,0.1512414664030075
243,1.9755360310276349,0.6758982539176941
244,1.8059029020369053,0.028259240090847015
245,1.6333645693957806,0.0672120600938797
246,1.4649570553253095,0.05629435554146767
247,1.296462435896198,0.16403008997440338
248,1.218673989797632,0.3818409740924835
249,1.111455274745822,0.1974574476480484
250,0.9962568506598473,0.17283670604228973
251,0.907685267428557,0.2433122992515564
252,0.7814851800600687,0.12717804312705994
253,0.7246981322144469,0.1286039650440216
254,0.6055143208553394,0.2938344180583954
255,0.5645668540770808,0.011106906458735466
256,0.4681105585768819,0.039762355387210846
257,0.40696395297224325,0.010848973877727985
258,0.37330948235467076,0.009919874370098114
259,0.3274789995824297,0.010953082703053951
260,0.27737666852772236,0.14239101111888885
261,0.27062999674429494,0.03140828758478165
262,0.21971664500112334,0.0752374455332756
263,0.19593055623893937,0.09852559119462967
264,0.15340840987240276,0.07228527218103409
265,0.13769874977879226,0.09135255217552185
266,0.1388236846541986,0.00741735240444541
267,0.08562137966509908,0.019421808421611786
268,0.061610252305399626,0.016519445925951004
269,0.056734892850120865,0.026946987956762314
270,0.0549137960964193,0.09696891158819199
271,0.05193859486219784,0.08904188126325607
272,0.039578288909979165,0.019545163959264755
273,0.03091986997363468,0.013812978751957417
274,0.0319240467021397,0.009110882878303528
275,0.02611372881801799,0.010682638734579086
276,0.023103178575790178,0.019091229885816574
277,0.028347871610700775,0.02323753945529461
278,0.027581500917828333,0.012255503796041012
279,0.02400984923588112,0.015402331948280334
280,0.02215915686489704,0.019637243822216988
281,0.02155979975941591,0.015425635501742363
282,0.024602870573289692,0.04869643598794937
283,0.021017322404077277,0.15407396852970123
284,0.027595042968944956,0.011077089235186577
285,0.02336684325806952,0.022250086069107056
286,0.018856369676844526,0.01152261346578598
287,0.019001797559515882,0.03802867606282234
288,0.023431304784025997,0.02970711514353752
289,0.018886556097034674,0.008410775102674961
290,0.026397072496668745,0.013595926575362682
291,0.02647217754565645,0.032455988228321075
292,0.02510058650902162,0.009667943231761456
293,0.023489041564365227,0.009271593764424324
294,0.02391436620382592,0.032104115933179855
295,0.023676143265523326,0.02314739115536213
296,0.027045096008805558,0.011009172536432743
297,0.03151522722813146,0.03293948993086815
298,0.021924344046662252,0.05012364313006401
299,0.031464949085299544,0.06617182493209839
300,0.027552508186393727,0.040823206305503845
301,0.028746532906855766,0.03020511381328106
302,0.027922134953162942,0.02042621187865734
303,0.02106716955313459,0.006846985314041376
304,0.02483371631630386,0.04892581328749657
305,0.029394608543952927,0.050973400473594666
306,0.02663512970805944,0.00962574128061533
307,0.017868480130952474,0.020925112068653107
308,0.01628877193434164,0.012729063630104065
309,0.025003159763097454,0.025385834276676178
310,0.01832198232295923,0.021013008430600166
311,0.024984679970657453,0.038622885942459106
312,0.03320956045354251,0.017462369054555893
313,0.01969120339587486,0.00899483822286129
314,0.021965773863485083,0.00805752258747816
315,0.03384359382228771,0.01653202995657921
316,0.026489386921942543,0.020445914939045906
317,0.021299090823352646,0.035855479538440704
318,0.025181835362066824,0.01357222069054842
319,0.020546987774044585,0.01319344062358141
320,0.02329077773417036,0.12496602535247803
321,0.03299755535651153,0.012302651070058346
322,0.012953823742767176,0.04433193430304527
323,0.02827345930078688,0.02084294706583023
324,0.017896194263206173,0.011384477838873863
325,0.026476188038941473,0.05810639634728432
326,0.015608005419683954,0.01746407337486744
327,0.010251599315476293,0.07299325615167618
328,0.019560866746663425,0.008696869015693665
329,0.017854557251363683,0.009359342977404594
330,0.017167882460247103,0.014953290112316608
331,0.0159934453695314,0.02479996718466282
332,0.016849792683691096,0.027820538729429245
333,0.017046193665009923,0.005415154155343771
334,0.024342356186631758,0.21577699482440948
335,0.02454277926881332,0.011619972996413708
336,0.01876000323682092,0.016342243179678917
337,0.019159380137959186,0.016437716782093048
338,0.012900291621917859,0.004464906640350819
339,0.015768334274374258,0.04240699112415314
340,0.01599892072651225,0.017832880839705467
341,0.01220316917412371,0.010968646965920925
342,0.01824236456498814,0.054686710238456726
343,0.012248130772301616,0.013044479303061962
344,0.013435004376030216,0.0654103085398674
345,0.025384303289077554,0.006044911220669746
346,0.021349449850580033,0.03562945872545242
347,0.012858979248752197,0.05113016068935394
348,0.01796030130450769,0.011042390018701553
349,0.010842965173651464,0.011448300443589687
350,0.012939250790320026,0.0067091831006109715
351,0.010847964552037107,0.0070096873678267
352,0.010372279888542835,0.004062019754201174
353,0.017374457039598685,0.028421863913536072
354,0.01628835589508526,0.010708608664572239
355,0.013555971168292066,0.0063680424354970455
356,0.009376258015739344,0.00474263122305274
357,0.009094587629078887,0.006073316093534231
358,0.011260040933848359,0.0410488061606884
359,0.01405222488877674,0.004624722525477409
360,0.013264634195365943,0.00580677529796958
361,0.010097739095120536,0.0050651030614972115
362,0.013176603550770475,0.005872154608368874
363,0.012631470012517335,0.006566910073161125
364,0.011682631253885726,0.003773399395868182
365,0.007569274336371261,0.0047206575982272625
366,0.008911899201242099,0.006296712905168533
367,0.00872995141253341,0.0039000995457172394
368,0.010344510439608712,0.003720528446137905
369,0.007705576531103968,0.023300647735595703
370,0.008529093798036532,0.0037139558698982
371,0.01051589029035919,0.011540529318153858
372,0.008893798670518057,0.0033440354745835066
373,0.008341983518524406,0.009386369027197361
374,0.007464749260786145,0.017393847927451134
375,0.008037119604220303,0.008186272345483303
376,0.008637564106417509,0.010438572615385056
377,0.010171818304418897,0.005157069768756628
378,0.007783014962721306,0.007494417950510979
379,0.008463881322920011,0.03621510788798332
380,0.008187771869415883,0.00422888295724988
381,0.004644525644835085,0.009036563336849213
382,0.006431001721163436,0.004912019241601229
383,0.008905584409755344,0.004503980278968811
384,0.004485947062979297,0.00877594668418169
385,0.0054498430496702594,0.0031022336333990097
386,0.00583958796778461,0.01093822531402111
387,0.005664983901321345,0.002689193468540907
388,0.006270772338514992,0.0022331320215016603
389,0.005282090055213,0.004658452235162258
390,0.004919438903016271,0.00904377643018961
391,0.004697336940201542,0.0019214183557778597
392,0.004819870164889532,0.003959945868700743
393,0.004430892030844309,0.001973736099898815
394,0.0039755811291494565,0.001942942850291729
395,0.005363089364739911,0.0033207968808710575
396,0.0034735984033128866,0.0018005403690040112
397,0.003955732014825723,0.00643482431769371
398,0.0036676426219249456,0.0018285136902704835
399,0.003310025693887534,0.002775640692561865
400,0.0037438403887790628,0.0027515548281371593
401,0.0030475144691687697,0.0016253116773441434
402,0.0032305908935086336,0.0016857059672474861
403,0.0031382225800674255,0.0018629977712407708
404,0.00316689433020656,0.002099171280860901
405,0.004198470242651335,0.0015420404961332679
406,0.003126080147922039,0.0028111152350902557
407,0.002967732275768261,0.001968053402379155
408,0.002671410379358955,0.002023778622969985
409,0.0026753912461572327,0.0014548408798873425
410,0.0027026963277118434,0.001439556828700006
411,0.0022298846088233404,0.002233675215393305
412,0.0024325530818411303,0.001456093741580844
413,0.00234162220779884,0.0018342348048463464
414,0.0026420928916195408,0.0016857970040291548
415,0.0027090875216041845,0.008392910473048687
416,0.00414606899479016,0.004380947910249233
417,0.003019000176815704,0.0016177536454051733
418,0.0024109079325474645,0.0014524697326123714
419,0.002498014256464861,0.002011361997574568
420,0.0024275893447338603,0.0017990866908803582
421,0.0023735476691702693,0.0017252593534067273
422,0.002259678033321203,0.0013235356891527772
423,0.0022582129034465956,0.001390736666508019
424,0.0021811222844310882,0.0015316733624786139
425,0.0019107442640233785,0.0019714199006557465
426,0.002085220632579876,0.0025801830925047398
427,0.0019639356796687935,0.0013075907481834292
428,0.002014060641765051,0.0020604666788131
429,0.0020533506679688194,0.0016992047894746065
430,0.002503456507838564,0.002407282358035445
431,0.0020631136922020232,0.003764314576983452
432,0.002388194679345664,0.0012618026230484247
433,0.0018329388561445132,0.0011090448824688792
434,0.0018852536074215702,0.001566562452353537
435,0.00216152133665067,0.0016348350327461958
436,0.002644948432134697,0.002047401387244463
437,0.0019413979468178393,0.0011676118010655046
438,0.0019848173433274496,0.001153067802079022
439,0.0021707987628663736,0.0012603235663846135
440,0.00245732593369515,0.008752770721912384
441,0.0031497308821902457,0.001151490374468267
442,0.002158914612058046,0.002155379159376025
443,0.0018896759441607476,0.0017189027275890112
444,0.0018391972850319387,0.003089623525738716
445,0.001903021481363491,0.0034843641333281994
446,0.0019480275877867825,0.004875360522419214
447,0.0028627462136986046,0.0016490331618115306
448,0.001982284552165462,0.002273273654282093
449,0.001655256491479425,0.0011478307424113154
450,0.0018732046949783883,0.001101359841413796
451,0.001858528470620513,0.0012620720081031322
452,0.0016235111324931495,0.0014723031781613827
453,0.001662414864161595,0.001469710492528975
454,0.002367046202076987,0.001093050348572433
455,0.0020650365125523726,0.0013324245810508728
456,0.0015673186262574745,0.0019997842609882355
457,0.0017361298232572153,0.0019278181716799736
